x,y,coordIdx,temp_time,ts,time,id,posID,X_raw,Y_raw,NBS,VARX,VARY,COVXY,SD,tide_number,tidaltime,waterlevel,resTime,fpt,revisits
650244.640837971,5903195.73254729,1,2018-08-15T22:30:00Z,2018-08-15T22:30:58.150500Z,1534372260,413,28345.5,650244.640837971,5903195.73254729,3,192.10795,16.3418275,43.436875,16.9329843305627,11,0.969175000985464,80,87.792168478171,20.330393632253,25
650244.962071607,5903191.8627483,2,2018-08-15T22:30:00Z,2018-08-15T22:31:31.899500Z,1534372290,413,28348.5,650244.962071607,5903191.8627483,3,224.378,17.5116,53.7069,18.6775742154042,11,1.53165833155314,80,95.2677595655124,20.3186715284983,28
650236.707778384,5903193.75915786,3,2018-08-15T22:30:00Z,2018-08-15T22:31:58.897500Z,1534372320,413,28350.5,650236.707778384,5903193.75915786,3,185.9985,15.58645,44.29615,17.0095451047179,11,1.98162500063578,80,76.529879685243,11.0822953701019,27
650233.698171636,5903195.76324291,4,2018-08-15T22:30:00Z,2018-08-15T22:32:25.596800Z,1534372350,413,28354,650233.698171636,5903195.76324291,3.6,168.2026,15.176752,36.09718,15.8049059236614,11,2.42661333481471,80,71.6104117115339,11.0326883792877,22
650237.642171999,5903200.93547872,5,2018-08-15T22:30:00Z,2018-08-15T22:33:04.145250Z,1534372380,413,28358.5,650237.642171999,5903200.93547872,3,121.25935,12.9557675,28.34375,13.5962999017785,11,3.06908750136693,80,70.1083246310552,19.3493329524994,20
650226.245911588,5903193.98459914,6,2018-08-15T22:30:00Z,2018-08-15T22:33:27.394Z,1534372410,413,28362.5,650226.245911588,5903193.98459914,3,126.671125,13.45718,28.43765,13.8384262405707,11,3.45656666755676,80,68.6447450439135,10.8757854302724,24
650234.075458622,5903196.91571542,7,2018-08-15T22:30:00Z,2018-08-15T22:33:57.392778Z,1534372440,413,28369,650234.075458622,5903196.91571542,3,59.8031222222222,6.84099888888889,9.65757333333333,9.12196299736583,11,3.95654629866282,80,71.2269311467806,11.0452214121819,22
650240.02366192,5903196.72172535,8,2018-08-15T22:30:00Z,2018-08-15T22:34:30.991200Z,1534372470,413,28376,650240.02366192,5903196.72172535,3,97.94664,9.45787,19.513144,11.7164713192088,11,4.51651999950409,80,80.7327563444774,19.4649631857872,28
650236.194775318,5903198.71403925,9,2018-08-15T22:40:00Z,2018-08-15T22:35:01.390Z,1534372500,413,28381.5,650236.194775318,5903198.71403925,3,130.333583333333,14.9959116666667,8.56784166666667,12.5351915051096,11,5.02316666841507,80,71.3993496616681,19.2870350519816,22
650248.297391376,5903202.74933831,10,2018-08-15T22:40:00Z,2018-08-15T22:35:22.889Z,1534372530,413,28385.5,650248.297391376,5903202.74933831,3,205.67365,17.686525,49.5616,17.0418974212126,11,5.38148333231608,80,84.3640986045202,20.5063044349353,24
650237.412579213,5903201.78791037,11,2018-08-15T22:40:00Z,2018-08-15T22:35:57.387250Z,1534372560,413,28388.5,650237.412579213,5903201.78791037,3,132.8096,12.5032525,30.5042075,13.6897900011698,11,5.95645416577657,80,69.0042397737503,19.335267663002,19
650232.674549968,5903198.37253015,12,2018-08-15T22:40:00Z,2018-08-15T22:36:28.135875Z,1534372590,413,28394.5,650232.674549968,5903198.37253015,3,78.3108875,8.46140875,14.00198625,10.5693131645289,11,6.46893124977748,80,69.4090648969014,11.0224703470866,22
650236.810661125,5903196.11498951,13,2018-08-15T22:40:00Z,2018-08-15T22:37:01.384333Z,1534372620,413,28401.5,650236.810661125,5903196.11498951,3,116.16695,11.08965,18.8026,12.6388484989276,11,7.02307221492132,80,73.9258230249087,19.3162464420001,23
650241.945456594,5903191.23121003,14,2018-08-15T22:40:00Z,2018-08-15T22:37:21.383600Z,1534372650,413,28407,650241.945456594,5903191.23121003,3,172.45106,12.322876,42.05952,16.0557110547521,11,7.35639333327611,80,92.280245578289,20.1903904716174,31
650246.793525491,5903186.07317487,15,2018-08-15T22:40:00Z,2018-08-15T22:37:59.631500Z,1534372680,413,28411.5,650246.793525491,5903186.07317487,3,251.72675,18.079425,58.06895,19.5444724196995,11,7.9938583334287,80,103.918868048986,20.3317444205284,26
650265.82047027,5903189.48469768,16,2018-08-15T22:40:00Z,2018-08-15T22:38:32.880333Z,1534372710,413,28416.5,650265.82047027,5903189.48469768,3,159.066,12.4923583333333,33.6034666666667,15.380818001491,11,8.54800554911296,80,117.007101388772,27.0699537158012,39
650256.461156555,5903187.97547165,17,2018-08-15T22:40:00Z,2018-08-15T22:38:54.379250Z,1534372740,413,28421.5,650256.461156555,5903187.97547165,3,169.7041,12.6425625,38.098225,15.743806674652,11,8.90632083415985,80,110.041371897856,21.7840762178103,31
650268.069544027,5903189.57101178,18,2018-08-15T22:40:00Z,2018-08-15T22:39:27.877833Z,1534372770,413,28426.5,650268.069544027,5903189.57101178,3,252.731833333333,17.6505666666667,46.83345,18.9466183779426,11,9.46463054815928,80,120.817346139749,27.0750634074211,40
650251.62674659,5903185.72911892,19,2018-08-15T22:40:00Z,2018-08-15T22:40:02.626250Z,1534372800,413,28431.5,650251.62674659,5903185.72911892,3,225.0245,14.9151275,52.8821,18.3556481411061,11,10.0437708338102,80,106.697944382827,20.5136050820351,29
650264.010145101,5903191.24304661,20,2018-08-15T22:40:00Z,2018-08-15T22:40:25.875Z,1534372830,413,28435.5,650264.010145101,5903191.24304661,3,249.422,15.9634,55.312825,19.2614023477831,11,10.43125,80,112.265904100736,27.0658718585968,39
650270.842794449,5903202.51260715,21,2018-08-15T22:40:00Z,2018-08-15T22:41:00.973600Z,1534372860,413,28440,650270.842794449,5903202.51260715,3,227.8312,15.140996,52.12996,18.40119184811,11,11.0162266651789,80,99.9170058409373,27.0788236618042,30
650249.42611955,5903198.90675474,22,2018-08-15T22:40:00Z,2018-08-15T22:41:18.373Z,1534372890,413,28443.5,650249.42611955,5903198.90675474,3,260.353,20.09545,62.836,19.8382919538516,11,11.306216665109,80,90.1861030658086,20.6130685726802,28
650285.041813833,5903207.42913442,23,2018-08-15T22:40:00Z,2018-08-15T22:42:03.371Z,1534372920,413,28445,650285.041813833,5903207.42913442,3,146.08,11.3106,32.2931,14.898885864386,11,12.0561833341916,80,94.0440957665444,0.998508477210999,29
650247.406756392,5903196.33774071,24,2018-08-15T22:40:00Z,2018-08-15T22:42:34.369333Z,1534372950,413,28447,650247.406756392,5903196.33774071,3,269.338333333333,19.3024666666667,65.698,20.2734850634786,11,12.5728222171466,80,90.2578069408735,20.4495553255081,28
650255.280986077,5903196.23758511,25,2018-08-15T22:40:00Z,2018-08-15T22:43:24.367Z,1534373010,413,28449,650255.280986077,5903196.23758511,3,309.788,22.1258,74.364,21.9235444214662,11,13.4061166683833,80,98.2789378285408,21.7615492622058,26
650278.186437796,5903199.49380121,26,2018-08-15T22:40:00Z,2018-08-15T22:44:01.865250Z,1534373040,413,28451.5,650278.186437796,5903199.49380121,3,240.0785,23.169775,24.478325,17.4763791311067,11,14.0310875018438,80,114.471934258938,2.4153556505839,35
650265.522914638,5903199.11509027,27,2018-08-15T22:40:00Z,2018-08-15T22:44:32.078143Z,1534373070,413,28457,650265.522914638,5903199.11509027,3,238.888971428571,18.9555542857143,47.1332285714286,18.4671305426132,11,14.5346357146899,80,99.7123570561409,27.0677799185117,28
650258.43581834,5903193.59054566,28,2018-08-15T22:50:00Z,2018-08-15T22:45:00.362500Z,1534373100,413,28461.5,650258.43581834,5903193.59054566,3,294.5105,23.96495,51.17195,20.5122439392827,11,15.0060416658719,79,106.225405891736,27.0528005480766,27
650270.566708297,5903198.39255245,29,2018-08-15T22:50:00Z,2018-08-15T22:45:15.362Z,1534373130,413,28463,650270.566708297,5903198.39255245,3,215.85,13.7707,49.4349,18.124306883299,11,15.2560333331426,79,105.628986616929,27.079875365893,34
650266.519397976,5903200.9084227,30,2018-08-15T22:50:00Z,2018-08-15T22:46:01.860Z,1534373160,413,28465.5,650266.519397976,5903200.9084227,3,249.307,17.7614,58.1439,19.247018721079,11,16.0309999982516,79,98.0462323864301,27.0693551143011,29
650266.982453356,5903194.69082652,31,2018-08-15T22:50:00Z,2018-08-15T22:46:30.787143Z,1534373190,413,28471,650266.982453356,5903194.69082652,3,239.164,16.7589714285714,51.4381571428572,18.8587367945276,11,16.513119049867,79,110.101435712973,27.0723975499471,37
650262.888907644,5903194.1861525,32,2018-08-15T22:50:00Z,2018-08-15T22:46:55.857500Z,1534373220,413,28475.5,650262.888907644,5903194.1861525,3,213.933,15.0952,49.31815,17.9854301197638,11,16.9309583346049,79,106.331129324436,27.0630088090897,33
650270.680453429,5903193.53830454,33,2018-08-15T22:50:00Z,2018-08-15T22:47:33.355750Z,1534373250,413,28478.5,650270.680453429,5903193.53830454,3,230.7705,15.596825,45.75975,18.2440730681982,11,17.5559291680654,79,116.950561710199,27.0810531099637,42
650272.374093449,5903195.83030483,34,2018-08-15T22:50:00Z,2018-08-15T22:47:55.354667Z,1534373280,413,28482,650272.374093449,5903195.83030483,3,208.913333333333,13.4936,46.5598333333333,17.6135060580805,11,17.922577782472,79,113.295971047878,27.0846857945124,40
650274.422230918,5903197.65288756,35,2018-08-15T22:50:00Z,2018-08-15T22:48:27.853167Z,1534373310,413,28486.5,650274.422230918,5903197.65288756,3,288.624333333333,19.4107166666667,58.3612666666667,20.4956847346114,11,18.4642194509506,79,112.353207918008,27.0890731453896,36
